date,actual_return,actual_loss,var95_static,var95_ewma,var95_garch,var95_tgarch,breach_static,breach_ewma,breach_garch,breach_tgarch
2022-03-08,-0.0009222412611134,0.0009222412611134,0.015073,0.017703146675985673,0.016405915630831235,0.015974778538903826,0,0,0,0
2022-03-09,0.0071414037644794,-0.0071414037644794,0.015073,0.01719865734699823,0.014689405379455903,0.014325761651072357,0,0,0,0
2022-03-10,0.00102050658544,-0.00102050658544,0.015073,0.016789046705507658,0.014107148703485796,0.013512702728009822,0,0,0,0
2022-03-11,-0.009282516879653,0.009282516879653,0.015073,0.016445459272453694,0.012622687156574414,0.012194624464306395,0,0,0,0
2022-03-14,-0.0065487353944988,0.0065487353944988,0.015073,0.016433599463664586,0.014187695993306633,0.01424971373607204,0,0,0,0
2022-03-15,0.0115344036507877,-0.0115344036507877,0.015073,0.016206843849470277,0.014100800799021356,0.014337646141853672,0,0,0,0
2022-03-16,0.0137318409328909,-0.0137318409328909,0.015073,0.01648929579287549,0.015450161228914691,0.014654909849603194,0,0,0,0
2022-03-17,0.0109594229029708,-0.0109594229029708,0.015073,0.0170511475457065,0.017400523275666727,0.01560155136068868,0,0,0,0
2022-03-18,0.0069405779839881,-0.0069405779839881,0.015073,0.017568711368133493,0.01753221398163947,0.015436876210874424,0,0,0,0
2022-03-21,-0.0007967127553069,0.0007967127553069,0.015073,0.01696304218330452,0.016322511630703924,0.0143563560010649,0,0,0,0
2022-03-22,0.0057954506834993,-0.0057954506834993,0.015073,0.01629444935852854,0.014564767966126295,0.01291995605012052,0,0,0,0
2022-03-23,-0.0046563851800261,0.0046563851800261,0.015073,0.015851949073305997,0.013749835169464623,0.012108429748755953,0,0,0,0
2022-03-24,0.007266229568199,-0.007266229568199,0.015073,0.01610640673789978,0.0131803692152527,0.012014416197699067,0,0,0,0
2022-03-25,0.0045236771425546,-0.0045236771425546,0.015073,0.015500668258350935,0.012998661645117279,0.01167081999009272,0,0,0,0
2022-03-28,0.0007588156483742,-0.0007588156483742,0.015073,0.015156139613209422,0.012146053685678403,0.010932386819976525,0,0,0,0
2022-03-29,0.0044170416878295,-0.0044170416878295,0.015073,0.014827801502385085,0.011041685618383312,0.010043907438597779,0,0,0,0
2022-03-30,-0.0006980492301629,0.0006980492301629,0.015073,0.014367817763730114,0.01053935581406471,0.0095891022758254,0,0,0,0
2022-03-31,-0.0136559684365533,0.0136559684365533,0.015073,0.013911390362976181,0.009849440278406242,0.009055809808880334,0,0,1,1
2022-04-01,0.0034722001558857,-0.0034722001558857,0.015073,0.015496785287510792,0.01507273073474521,0.015416978067289812,0,0,0,0
